==17084== NVPROF is profiling process 17084, command: ./BlackScholes
==17084== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==17084== Profiling application: ./BlackScholes
==17084== Profiling result:
==17084== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"GeForce GTX 1080 Ti (0)","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int)",512,"inst_per_warp","Instructions per warp",249.000000,249.000000,249.000000
"GeForce GTX 1080 Ti (0)","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int)",512,"branch_efficiency","Branch Efficiency",100.000000%,100.000000%,100.000000%
"GeForce GTX 1080 Ti (0)","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int)",512,"warp_execution_efficiency","Warp Execution Efficiency",100.000000%,100.000000%,100.000000%
"GeForce GTX 1080 Ti (0)","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int)",512,"warp_nonpred_execution_efficiency","Warp Non-Predicated Execution Efficiency",87.864611%,87.864619%,87.864616%
"GeForce GTX 1080 Ti (0)","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int)",512,"inst_replay_overhead","Instruction Replay Overhead",0.000223,0.000416,0.000308
"GeForce GTX 1080 Ti (0)","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int)",512,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"GeForce GTX 1080 Ti (0)","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int)",512,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"GeForce GTX 1080 Ti (0)","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int)",512,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"GeForce GTX 1080 Ti (0)","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int)",512,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"GeForce GTX 1080 Ti (0)","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int)",512,"gld_transactions_per_request","Global Load Transactions Per Request",8.000000,8.000000,8.000000
